id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
34015,Girls,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Pink Dress,data/subset\images\34015.jpg
34586,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,data/subset\images\34586.jpg
57999,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Latin Quarters Women Brown Dress,data/subset\images\57999.jpg
57048,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Blue & Black Dress,data/subset\images\57048.jpg
51457,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Black Dress,data/subset\images\51457.jpg
39235,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Femella Women Peach Crepe Front Zipper Dress Dress,data/subset\images\39235.jpg
58172,Women,Accessories,Bags,Handbags,Grey,Fall,2012.0,Casual,Rocky S Women Stone Grey Handbag,data/subset\images\58172.jpg
54388,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,data/subset\images\54388.jpg
44278,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handpainted Print Handbag,data/subset\images\44278.jpg
17129,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black  Handbag,data/subset\images\17129.jpg
57846,Unisex,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Unisex Beige Sling Bag,data/subset\images\57846.jpg
36505,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,United Colors of Benetton Women White Handbag,data/subset\images\36505.jpg
20420,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Bijli Taj Purple Handbag,data/subset\images\20420.jpg
33393,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Faltu Taj Brown Handbag,data/subset\images\33393.jpg
57261,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/subset\images\57261.jpg
15660,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Dash Laptop 16,data/subset\images\15660.jpg
52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Mod-acc Women Purple Handbag,data/subset\images\52622.jpg
16761,Women,Accessories,Bags,Handbags,Olive,Winter,2015.0,Casual,Spice Art Women Leatherette  Olive Handbags,data/subset\images\16761.jpg
25261,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Lino Perros Women Canvas Beige Handbag,data/subset\images\25261.jpg
47351,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Bag,data/subset\images\47351.jpg
29741,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,data/subset\images\29741.jpg
38444,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Green Handbag,data/subset\images\38444.jpg
42933,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,French Connection Unisex Blue Bag,data/subset\images\42933.jpg
47391,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,data/subset\images\47391.jpg
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,data/subset\images\49559.jpg
42936,Men,Accessories,Bags,Handbags,Khaki,Summer,2012.0,Casual,French Connection Men Khaki Handbag,data/subset\images\42936.jpg
29729,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Kiara Women Leatherette Green Handbag,data/subset\images\29729.jpg
20399,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Possible Taj Brown Handbag,data/subset\images\20399.jpg
53914,Women,Accessories,Bags,Handbags,White,Summer,2012.0,Casual,Kiara Women White Handbag,data/subset\images\53914.jpg
2661,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Jute Sling Pink Bag,data/subset\images\2661.jpg
1598,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag,data/subset\images\1598.jpg
20830,Unisex,Accessories,Bags,Handbags,Navy Blue,Summer,2011.0,Sports,Nike Unisex Solid Navy Blue Bag,data/subset\images\20830.jpg
46972,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Bulchee Women Purple Handbag,data/subset\images\46972.jpg
8240,Women,Accessories,Bags,Handbags,Mustard,Winter,2016.0,Casual,Fastrack Women Mustard Sling Bag,data/subset\images\8240.jpg
25150,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,data/subset\images\25150.jpg
10202,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Asjke Green Green Handbags,data/subset\images\10202.jpg
21934,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Casual Mustard Handbag,data/subset\images\21934.jpg
43571,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Puma Purple Kenobi II Tote Bag,data/subset\images\43571.jpg
14812,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data/subset\images\14812.jpg
47889,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/subset\images\47889.jpg
21484,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Kiara Women Grey Shiny Handbag,data/subset\images\21484.jpg
21522,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Classic Black Handbag,data/subset\images\21522.jpg
47361,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Voodoo Gang Handbag,data/subset\images\47361.jpg
2673,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Sleek Black Leatherette Hand Bag,data/subset\images\2673.jpg
20487,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Baggit Women Golmaal Taj Black Handbag,data/subset\images\20487.jpg
49546,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Rocia Women Maroon Handbag,data/subset\images\49546.jpg
50237,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Stoln Women Pink Handbag,data/subset\images\50237.jpg
43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013.0,Casual,Murcia Women Maroon Handbag,data/subset\images\43334.jpg
47139,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,data/subset\images\47139.jpg
58267,Women,Accessories,Bags,Handbags,Bronze,Fall,2012.0,Casual,Baggit Women Bronze Handbag,data/subset\images\58267.jpg
25171,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Black & Brown Handbag,data/subset\images\25171.jpg
4604,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Wildcraft Pink & Grey Printed Tote Bag,data/subset\images\4604.jpg
38422,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Peepli Parinacrush Handbag,data/subset\images\38422.jpg
21524,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Women Handbag,data/subset\images\21524.jpg
20393,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Grand Hoor Brown Handbag,data/subset\images\20393.jpg
36995,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Handbag,data/subset\images\36995.jpg
27061,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Yelloe Pink Laptop Pocket Handbag,data/subset\images\27061.jpg
25276,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,data/subset\images\25276.jpg
20459,Women,Accessories,Bags,Handbags,Purple,Winter,2016.0,Casual,Baggit Women Libra Jhuti Purple Handbag,data/subset\images\20459.jpg
27038,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Yelloe Beige Easy To Handle Handbag,data/subset\images\27038.jpg
34885,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,data/subset\images\34885.jpg
27743,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Sling bag,data/subset\images\27743.jpg
29738,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,data/subset\images\29738.jpg
27737,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Handbag,data/subset\images\27737.jpg
38446,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,data/subset\images\38446.jpg
58277,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Libra Jhuti Sling Bag,data/subset\images\58277.jpg
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocky S Women Beige Handbag,data/subset\images\58184.jpg
37418,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Murcia Women Multi Handbag,data/subset\images\37418.jpg
44244,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,data/subset\images\44244.jpg
54829,Women,Accessories,Bags,Handbags,Brown,Winter,2012.0,Casual,Ivory Tag Women Brown Sling Bag,data/subset\images\54829.jpg
15296,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,ADIDAS Originals Unisex Spo Shoulderbag Black,data/subset\images\15296.jpg
58928,Women,Accessories,Bags,Handbags,Olive,Summer,2010.0,Casual,Ivory Tag Olive Dip Sling Bag,data/subset\images\58928.jpg
28442,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,data/subset\images\28442.jpg
24789,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Bag,data/subset\images\24789.jpg
42860,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,French Connection Women Cream Handbag,data/subset\images\42860.jpg
27690,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag,data/subset\images\27690.jpg
34559,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Puma Women Pink Fitness Small Handbag,data/subset\images\34559.jpg
53679,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Kiara Women Pink Handbag,data/subset\images\53679.jpg
54017,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/subset\images\54017.jpg
15436,Women,Accessories,Bags,Handbags,Maroon,Fall,2011.0,Casual,Hidekraft Women Leather Maroon Handbags,data/subset\images\15436.jpg
18793,Unisex,Accessories,Bags,Handbags,Beige,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,data/subset\images\18793.jpg
47138,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,data/subset\images\47138.jpg
38462,Women,Accessories,Bags,Handbags,Blue,Fall,2012.0,Casual,Baggit Women Blue Tinki Tower Sling Bag,data/subset\images\38462.jpg
37070,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,data/subset\images\37070.jpg
53941,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,data/subset\images\53941.jpg
20611,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Baggit Women Frankie Hoor Red Handbag,data/subset\images\20611.jpg
52660,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Mod'acc Women Pink & Beige Handbag,data/subset\images\52660.jpg
43292,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Murcia Women Pink Kate Handbag,data/subset\images\43292.jpg
43570,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Puma Women Black Handbag,data/subset\images\43570.jpg
57236,Women,Accessories,Bags,Handbags,Burgundy,Summer,2012.0,Casual,Murcia Women Burgundy Handbag,data/subset\images\57236.jpg
37955,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Yelloe Women Fur Black Handbag,data/subset\images\37955.jpg
54392,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Handbag,data/subset\images\54392.jpg
25286,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Lino Perros Women Leatherette Pink Sling Bag,data/subset\images\25286.jpg
47338,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Orange Frankie Eva Handbag,data/subset\images\47338.jpg
47292,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,data/subset\images\47292.jpg
25720,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Wrangler Women Black Canvas Sling Bag,data/subset\images\25720.jpg
58269,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Baggit Women Brown Handbag,data/subset\images\58269.jpg
14798,Women,Accessories,Bags,Handbags,Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Handbags,data/subset\images\14798.jpg
27668,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data/subset\images\27668.jpg
20613,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Ishqx Barat Purple Handbag,data/subset\images\20613.jpg
36038,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,OTLS Unisex Blue Bag,data/subset\images\36038.jpg
25207,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Lino Perros Women Classic Grey Handbag,data/subset\images\25207.jpg
33415,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Quick Jhuti Purple Handbag,data/subset\images\33415.jpg
48187,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,data/subset\images\48187.jpg
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Handbag,data/subset\images\57230.jpg
47418,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,data/subset\images\47418.jpg
47377,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Maroon Bag,data/subset\images\47377.jpg
10198,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Hddcs Beige Handbags,data/subset\images\10198.jpg
46987,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Bulchee Women Charcoal Handbag,data/subset\images\46987.jpg
25272,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Leatherette Red Handbag,data/subset\images\25272.jpg
27742,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Sling bag,data/subset\images\27742.jpg
34871,Women,Accessories,Bags,Handbags,Multi,Summer,2012.0,Casual,Envirosax Women Multi Coloured  Bag,data/subset\images\34871.jpg
5851,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,ADIDAS Women Style Black Handbag,data/subset\images\5851.jpg
25242,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Leatherite Olive Handbag,data/subset\images\25242.jpg
54033,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,data/subset\images\54033.jpg
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange Bag,data/subset\images\34762.jpg
3385,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Brown Self Design Shoulder Bag,data/subset\images\3385.jpg
20385,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Flare Baby Purple Handbag,data/subset\images\20385.jpg
9485,Unisex,Accessories,Bags,Handbags,Black,Winter,2013.0,Casual,Puma Unisex Black Foundation Shoulder Bag,data/subset\images\9485.jpg
47814,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag,data/subset\images\47814.jpg
57231,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,data/subset\images\57231.jpg
33430,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Pinto Checksy Blue Sling Bag,data/subset\images\33430.jpg
15439,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Hidekraft Women Leather Black Handbags,data/subset\images\15439.jpg
20967,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Polyester Black Sling Bag,data/subset\images\20967.jpg
52623,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Mod'acc Women Black & Grey Handbag,data/subset\images\52623.jpg
27683,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White Handbag,data/subset\images\27683.jpg
47294,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data/subset\images\47294.jpg
58271,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,data/subset\images\58271.jpg
15651,Unisex,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Belkin Unisex Apple Move Toploader 15,data/subset\images\15651.jpg
18033,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Handbag,data/subset\images\18033.jpg
5505,Unisex,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Grey Printed Handheld Bag,data/subset\images\5505.jpg
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,data/subset\images\47378.jpg
24625,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Mustard Handbag,data/subset\images\24625.jpg
47298,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Bag,data/subset\images\47298.jpg
10223,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Zoe Green Handbags,data/subset\images\10223.jpg
14896,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,data/subset\images\14896.jpg
37079,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Handbag,data/subset\images\37079.jpg
53651,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag,data/subset\images\53651.jpg
58173,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Rocky S Women Brown Handbag,data/subset\images\58173.jpg
47410,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Grey Bag,data/subset\images\47410.jpg
37856,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Hidekraft Women Black Handbag,data/subset\images\37856.jpg
8234,Women,Accessories,Bags,Handbags,Pink,Winter,2016.0,Casual,Fastrack Women Cross Body Hobo Hand Bag,data/subset\images\8234.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Brown Handbag,data/subset\images\43333.jpg
54491,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Lino Perros Women Green Handbag,data/subset\images\54491.jpg
51918,Women,Accessories,Bags,Handbags,Green,Summer,2016.0,Casual,Nyk Women Green Horado Handbag,data/subset\images\51918.jpg
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag,data/subset\images\49067.jpg
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags,data/subset\images\16760.jpg
47142,Women,Accessories,Bags,Handbags,White,Summer,2015.0,Casual,Be For Bag Women White and Pink Combo pack Tote Bags,data/subset\images\47142.jpg
47434,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,data/subset\images\47434.jpg
47724,Women,Accessories,Bags,Handbags,Bronze,Summer,2012.0,Casual,Murcia Women Bronze Handbag,data/subset\images\47724.jpg
